Gamekey,Home_team,Away_Team,Day_of_week,Month,Day,Year,Week,Player_Short_Name,Player_Team,Home_Team,passing_att,passing_incmp,passing_cmp,passing_tds,passing_int,passing_yds,passing_twoptm,passing_yds_FF_pts,passing_tds_FF_pts,passing_twopt_FF_pts,intercept_FF_pts,total_FF_pts
56242,SD,NYJ,Sun,10,5,2014,5,M.Vick,NYJ,False,19,0,8,0,0,47,0,1.0,0.0,0.0,0.0,1.0
56243,SF,KC,Sun,10,5,2014,5,A.Boldin,SF,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56243,SF,KC,Sun,10,5,2014,5,C.Kaepernick,SF,True,26,0,14,1,0,201,0,8.0,4.0,0.0,0.0,12.0
56243,SF,KC,Sun,10,5,2014,5,A.Smith,KC,False,31,0,17,2,1,175,0,7.0,8.0,0.0,-1.0,14.0
56244,NE,CIN,Sun,10,5,2014,5,T.Brady,NE,True,35,0,23,2,0,292,0,11.0,8.0,0.0,0.0,19.0
56244,NE,CIN,Sun,10,5,2014,5,J.Campbell,CIN,False,5,0,3,0,0,45,0,1.0,0.0,0.0,0.0,1.0
56244,NE,CIN,Sun,10,5,2014,5,A.Dalton,CIN,False,24,0,15,2,0,204,0,8.0,8.0,0.0,0.0,16.0
56245,WAS,SEA,Mon,10,6,2014,5,K.Cousins,WAS,True,36,0,21,2,0,283,0,11.0,8.0,0.0,0.0,19.0
56245,WAS,SEA,Mon,10,6,2014,5,R.Wilson,SEA,False,24,0,18,2,0,201,0,8.0,8.0,0.0,0.0,16.0
56246,HOU,IND,Thu,10,9,2014,6,R.Fitzpatrick,HOU,True,23,0,15,1,0,212,0,8.0,4.0,0.0,0.0,12.0
56246,HOU,IND,Thu,10,9,2014,6,A.Luck,IND,False,44,0,25,3,1,370,0,14.0,12.0,0.0,-1.0,25.0
56247,ATL,CHI,Sun,10,12,2014,6,M.Ryan,ATL,True,37,0,19,1,1,271,0,10.0,4.0,0.0,-1.0,13.0
56247,ATL,CHI,Sun,10,12,2014,6,J.Cutler,CHI,False,38,0,26,1,0,381,1,15.0,4.0,2.0,0.0,21.0
56248,BUF,NE,Sun,10,12,2014,6,K.Orton,BUF,True,38,0,24,2,1,299,1,11.0,8.0,2.0,-1.0,20.0
56248,BUF,NE,Sun,10,12,2014,6,T.Brady,NE,False,37,0,27,4,0,361,0,14.0,16.0,0.0,0.0,30.0
56249,CIN,CAR,Sun,10,12,2014,6,A.Dalton,CIN,True,44,0,34,2,2,323,0,12.0,8.0,0.0,-2.0,18.0
56249,CIN,CAR,Sun,10,12,2014,6,C.Newton,CAR,False,46,0,29,2,1,284,0,11.0,8.0,0.0,-1.0,18.0
56250,CLE,PIT,Sun,10,12,2014,6,B.Hoyer,CLE,True,17,0,8,1,0,217,0,8.0,4.0,0.0,0.0,12.0
56250,CLE,PIT,Sun,10,12,2014,6,B.Roethlisberger,PIT,False,42,0,21,1,1,228,0,9.0,4.0,0.0,-1.0,12.0
56251,MIA,GB,Sun,10,12,2014,6,R.Tannehill,MIA,True,31,0,20,2,2,247,0,9.0,8.0,0.0,-2.0,15.0
56251,MIA,GB,Sun,10,12,2014,6,A.Rodgers,GB,False,42,0,24,3,0,264,0,10.0,12.0,0.0,0.0,22.0
56252,MIN,DET,Sun,10,12,2014,6,T.Bridgewater,MIN,True,37,0,23,0,3,188,0,7.0,0.0,0.0,-3.0,4.0
56252,MIN,DET,Sun,10,12,2014,6,M.Stafford,DET,False,33,0,19,1,0,185,0,7.0,4.0,0.0,0.0,11.0
56253,NYJ,DEN,Sun,10,12,2014,6,G.Smith,NYJ,True,43,0,23,2,1,190,0,7.0,8.0,0.0,-1.0,14.0
56253,NYJ,DEN,Sun,10,12,2014,6,P.Manning,DEN,False,33,0,22,3,0,237,0,9.0,12.0,0.0,0.0,21.0
56254,TB,BAL,Sun,10,12,2014,6,M.Glennon,TB,True,44,0,24,2,1,314,0,12.0,8.0,0.0,-1.0,19.0
56254,TB,BAL,Sun,10,12,2014,6,J.Flacco,BAL,False,29,0,21,5,0,306,0,12.0,20.0,0.0,0.0,32.0
56255,TEN,JAC,Sun,10,12,2014,6,C.Whitehurst,TEN,True,28,0,17,0,0,233,0,9.0,0.0,0.0,0.0,9.0
56255,TEN,JAC,Sun,10,12,2014,6,B.Bortles,JAC,False,46,0,32,1,1,336,0,13.0,4.0,0.0,-1.0,16.0
56256,OAK,SD,Sun,10,12,2014,6,D.Carr,OAK,True,34,0,18,4,1,283,0,11.0,16.0,0.0,-1.0,26.0
56256,OAK,SD,Sun,10,12,2014,6,P.Rivers,SD,False,34,0,22,3,0,313,0,12.0,12.0,0.0,0.0,24.0
56256,OAK,SD,Sun,10,12,2014,6,E.Weddle,SD,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56257,ARI,WAS,Sun,10,12,2014,6,C.Palmer,ARI,True,44,0,28,2,0,250,0,10.0,8.0,0.0,0.0,18.0
56257,ARI,WAS,Sun,10,12,2014,6,K.Cousins,WAS,False,38,0,24,2,3,354,0,14.0,8.0,0.0,-3.0,19.0
56258,SEA,DAL,Sun,10,12,2014,6,R.Wilson,SEA,True,28,0,14,0,1,126,0,5.0,0.0,0.0,-1.0,4.0
56258,SEA,DAL,Sun,10,12,2014,6,T.Romo,DAL,False,32,0,21,2,0,250,0,10.0,8.0,0.0,0.0,18.0
56259,PHI,NYG,Sun,10,12,2014,6,N.Foles,PHI,True,34,0,21,2,2,248,0,9.0,8.0,0.0,-2.0,15.0
56259,PHI,NYG,Sun,10,12,2014,6,R.Nassib,NYG,False,5,0,4,0,0,60,0,2.0,0.0,0.0,0.0,2.0
56259,PHI,NYG,Sun,10,12,2014,6,E.Manning,NYG,False,23,0,13,0,0,151,0,6.0,0.0,0.0,0.0,6.0
56260,STL,SF,Mon,10,13,2014,6,A.Davis,STL,True,42,0,21,1,1,236,0,9.0,4.0,0.0,-1.0,12.0
56260,STL,SF,Mon,10,13,2014,6,C.Kaepernick,SF,False,36,0,22,3,0,343,0,13.0,12.0,0.0,0.0,25.0
56261,NE,NYJ,Thu,10,16,2014,7,T.Brady,NE,True,37,0,20,3,0,261,0,10.0,12.0,0.0,0.0,22.0
56261,NE,NYJ,Thu,10,16,2014,7,G.Smith,NYJ,False,34,0,20,1,0,226,0,9.0,4.0,0.0,0.0,13.0
56262,BAL,ATL,Sun,10,19,2014,7,J.Flacco,BAL,True,25,0,16,2,2,258,0,10.0,8.0,0.0,-2.0,16.0
56262,BAL,ATL,Sun,10,19,2014,7,M.Ryan,ATL,False,44,0,29,1,0,228,0,9.0,4.0,0.0,0.0,13.0
56263,BUF,MIN,Sun,10,19,2014,7,K.Orton,BUF,True,43,0,31,2,1,283,0,11.0,8.0,0.0,-1.0,18.0
56263,BUF,MIN,Sun,10,19,2014,7,T.Bridgewater,MIN,False,26,0,15,1,2,157,0,6.0,4.0,0.0,-2.0,8.0
56264,CHI,MIA,Sun,10,19,2014,7,J.Cutler,CHI,True,34,0,21,1,1,190,0,7.0,4.0,0.0,-1.0,10.0
56264,CHI,MIA,Sun,10,19,2014,7,R.Tannehill,MIA,False,32,0,25,2,0,277,0,11.0,8.0,0.0,0.0,19.0
56265,DET,NO,Sun,10,19,2014,7,M.Stafford,DET,True,40,0,27,2,2,299,0,11.0,8.0,0.0,-2.0,17.0
56265,DET,NO,Sun,10,19,2014,7,D.Brees,NO,False,45,0,28,2,1,342,0,13.0,8.0,0.0,-1.0,20.0
56266,GB,CAR,Sun,10,19,2014,7,A.Rodgers,GB,True,22,0,19,3,0,255,0,10.0,12.0,0.0,0.0,22.0
56266,GB,CAR,Sun,10,19,2014,7,M.Flynn,GB,True,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56266,GB,CAR,Sun,10,19,2014,7,D.Anderson,CAR,False,8,0,5,1,0,43,0,1.0,4.0,0.0,0.0,5.0
56266,GB,CAR,Sun,10,19,2014,7,C.Newton,CAR,False,31,0,17,1,1,205,0,8.0,4.0,0.0,-1.0,11.0
56267,IND,CIN,Sun,10,19,2014,7,A.Luck,IND,True,42,0,27,2,0,344,0,13.0,8.0,0.0,0.0,21.0
56267,IND,CIN,Sun,10,19,2014,7,A.Dalton,CIN,False,38,0,18,0,0,126,0,5.0,0.0,0.0,0.0,5.0
56268,JAC,CLE,Sun,10,19,2014,7,B.Bortles,JAC,True,31,0,17,1,3,159,0,6.0,4.0,0.0,-3.0,7.0
56268,JAC,CLE,Sun,10,19,2014,7,B.Hoyer,CLE,False,41,0,16,0,1,215,0,8.0,0.0,0.0,-1.0,7.0
56269,STL,SEA,Sun,10,19,2014,7,J.Hekker,STL,True,1,0,1,0,0,18,0,0.0,0.0,0.0,0.0,0.0
56269,STL,SEA,Sun,10,19,2014,7,A.Davis,STL,True,21,0,18,2,0,152,0,6.0,8.0,0.0,0.0,14.0
56269,STL,SEA,Sun,10,19,2014,7,R.Wilson,SEA,False,36,0,23,2,0,313,0,12.0,8.0,0.0,0.0,20.0
56270,WAS,TEN,Sun,10,19,2014,7,K.Cousins,WAS,True,16,0,10,0,1,139,0,5.0,0.0,0.0,-1.0,4.0
56270,WAS,TEN,Sun,10,19,2014,7,C.McCoy,WAS,True,12,0,11,1,0,128,0,5.0,4.0,0.0,0.0,9.0
56270,WAS,TEN,Sun,10,19,2014,7,C.Whitehurst,TEN,False,26,0,17,2,1,160,0,6.0,8.0,0.0,-1.0,13.0
56271,SD,KC,Sun,10,19,2014,7,P.Rivers,SD,True,31,0,17,2,1,205,0,8.0,8.0,0.0,-1.0,15.0
56271,SD,KC,Sun,10,19,2014,7,A.Smith,KC,False,28,0,19,1,0,221,0,8.0,4.0,0.0,0.0,12.0
56272,DAL,NYG,Sun,10,19,2014,7,T.Romo,DAL,True,23,0,17,3,1,279,0,11.0,12.0,0.0,-1.0,22.0
56272,DAL,NYG,Sun,10,19,2014,7,E.Manning,NYG,False,33,0,21,3,0,248,0,9.0,12.0,0.0,0.0,21.0
56273,OAK,ARI,Sun,10,19,2014,7,D.Carr,OAK,True,28,0,16,0,0,173,0,6.0,0.0,0.0,0.0,6.0
56273,OAK,ARI,Sun,10,19,2014,7,C.Palmer,ARI,False,31,0,22,2,1,253,0,10.0,8.0,0.0,-1.0,17.0
56274,DEN,SF,Sun,10,19,2014,7,B.Osweiler,DEN,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56274,DEN,SF,Sun,10,19,2014,7,P.Manning,DEN,True,26,0,22,4,0,318,0,12.0,16.0,0.0,0.0,28.0
56274,DEN,SF,Sun,10,19,2014,7,C.Kaepernick,SF,False,39,0,24,1,1,263,0,10.0,4.0,0.0,-1.0,13.0
56274,DEN,SF,Sun,10,19,2014,7,B.Gabbert,SF,False,7,0,3,1,0,38,0,1.0,4.0,0.0,0.0,5.0
56275,PIT,HOU,Mon,10,20,2014,7,A.Brown,PIT,True,1,0,1,1,0,3,0,0.0,4.0,0.0,0.0,4.0
56275,PIT,HOU,Mon,10,20,2014,7,B.Roethlisberger,PIT,True,33,0,23,2,0,265,0,10.0,8.0,0.0,0.0,18.0
56275,PIT,HOU,Mon,10,20,2014,7,R.Fitzpatrick,HOU,False,32,0,21,2,1,262,0,10.0,8.0,0.0,-1.0,17.0
56276,DEN,SD,Thu,10,23,2014,8,P.Manning,DEN,True,35,0,25,3,0,286,0,11.0,12.0,0.0,0.0,23.0
56276,DEN,SD,Thu,10,23,2014,8,P.Rivers,SD,False,41,0,30,3,2,252,0,10.0,12.0,0.0,-2.0,20.0
56277,ATL,DET,Sun,10,26,2014,8,M.Ryan,ATL,True,27,0,20,2,1,228,0,9.0,8.0,0.0,-1.0,16.0
56277,ATL,DET,Sun,10,26,2014,8,M.Stafford,DET,False,47,0,24,2,1,325,0,13.0,8.0,0.0,-1.0,20.0
56278,CAR,SEA,Sun,10,26,2014,8,C.Newton,CAR,True,22,0,12,0,1,171,0,6.0,0.0,0.0,-1.0,5.0
56278,CAR,SEA,Sun,10,26,2014,8,R.Wilson,SEA,False,32,0,20,1,1,199,0,7.0,4.0,0.0,-1.0,10.0
56279,CIN,BAL,Sun,10,26,2014,8,A.Dalton,CIN,True,28,0,21,0,1,266,0,10.0,0.0,0.0,-1.0,9.0
56279,CIN,BAL,Sun,10,26,2014,8,J.Flacco,BAL,False,34,0,17,0,2,195,0,7.0,0.0,0.0,-2.0,5.0
56280,JAC,MIA,Sun,10,26,2014,8,B.Bortles,JAC,True,34,0,18,1,2,221,0,8.0,4.0,0.0,-2.0,10.0
56280,JAC,MIA,Sun,10,26,2014,8,R.Tannehill,MIA,False,29,0,16,1,1,196,0,7.0,4.0,0.0,-1.0,10.0
56281,KC,STL,Sun,10,26,2014,8,A.Smith,KC,True,28,0,24,0,0,226,0,9.0,0.0,0.0,0.0,9.0
56281,KC,STL,Sun,10,26,2014,8,A.Davis,STL,False,25,0,15,1,1,160,0,6.0,4.0,0.0,-1.0,9.0
56282,NE,CHI,Sun,10,26,2014,8,T.Brady,NE,True,35,0,30,5,0,354,0,14.0,20.0,0.0,0.0,34.0
56282,NE,CHI,Sun,10,26,2014,8,J.Garoppolo,NE,True,3,0,3,0,0,22,0,0.0,0.0,0.0,0.0,0.0
56282,NE,CHI,Sun,10,26,2014,8,J.Cutler,CHI,False,30,0,20,3,1,227,2,9.0,12.0,4.0,-1.0,24.0
56282,NE,CHI,Sun,10,26,2014,8,J.Clausen,CHI,False,5,0,1,0,0,22,0,0.0,0.0,0.0,0.0,0.0
56283,NYJ,BUF,Sun,10,26,2014,8,G.Smith,NYJ,True,8,0,2,0,3,5,0,0.0,0.0,0.0,-3.0,-3.0
56283,NYJ,BUF,Sun,10,26,2014,8,M.Vick,NYJ,True,36,0,18,0,1,153,0,6.0,0.0,0.0,-1.0,5.0
56283,NYJ,BUF,Sun,10,26,2014,8,K.Orton,BUF,False,17,0,10,4,0,238,0,9.0,16.0,0.0,0.0,25.0
56284,TB,MIN,Sun,10,26,2014,8,M.Glennon,TB,True,28,0,19,1,1,171,0,6.0,4.0,0.0,-1.0,9.0
56284,TB,MIN,Sun,10,26,2014,8,T.Bridgewater,MIN,False,42,0,24,1,0,241,0,9.0,4.0,0.0,0.0,13.0
56285,TEN,HOU,Sun,10,26,2014,8,Z.Mettenberger,TEN,True,41,0,27,2,1,299,0,11.0,8.0,0.0,-1.0,18.0
56285,TEN,HOU,Sun,10,26,2014,8,R.Fitzpatrick,HOU,False,35,0,19,1,0,227,0,9.0,4.0,0.0,0.0,13.0
56286,ARI,PHI,Sun,10,26,2014,8,C.Palmer,ARI,True,42,0,20,2,0,329,0,13.0,8.0,0.0,0.0,21.0
56286,ARI,PHI,Sun,10,26,2014,8,N.Foles,PHI,False,62,0,36,2,2,411,0,16.0,8.0,0.0,-2.0,22.0
56287,CLE,OAK,Sun,10,26,2014,8,B.Hoyer,CLE,True,28,0,19,1,0,275,0,11.0,4.0,0.0,0.0,15.0
56287,CLE,OAK,Sun,10,26,2014,8,D.McFadden,OAK,False,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56287,CLE,OAK,Sun,10,26,2014,8,M.Schaub,OAK,False,1,0,0,0,1,0,0,0.0,0.0,0.0,-1.0,-1.0
56287,CLE,OAK,Sun,10,26,2014,8,D.Carr,OAK,False,54,0,34,1,0,328,0,13.0,4.0,0.0,0.0,17.0
56288,PIT,IND,Sun,10,26,2014,8,B.Roethlisberger,PIT,True,49,0,40,6,0,522,0,20.0,24.0,0.0,0.0,44.0
56288,PIT,IND,Sun,10,26,2014,8,A.Luck,IND,False,45,0,26,3,2,400,0,16.0,12.0,0.0,-2.0,26.0
56289,NO,GB,Sun,10,26,2014,8,D.Brees,NO,True,32,0,27,3,0,311,0,12.0,12.0,0.0,0.0,24.0
56289,NO,GB,Sun,10,26,2014,8,A.Rodgers,GB,False,39,0,28,1,2,418,0,16.0,4.0,0.0,-2.0,18.0
56289,NO,GB,Sun,10,26,2014,8,M.Flynn,GB,False,1,0,1,0,0,8,0,0.0,0.0,0.0,0.0,0.0
56290,DAL,WAS,Mon,10,27,2014,8,T.Romo,DAL,True,28,0,17,1,0,209,0,8.0,4.0,0.0,0.0,12.0
56290,DAL,WAS,Mon,10,27,2014,8,B.Weeden,DAL,True,6,0,4,1,0,69,0,2.0,4.0,0.0,0.0,6.0
56290,DAL,WAS,Mon,10,27,2014,8,C.McCoy,WAS,False,30,0,25,0,1,299,0,11.0,0.0,0.0,-1.0,10.0
56291,CAR,NO,Thu,10,30,2014,9,C.Newton,CAR,True,28,0,10,0,1,151,0,6.0,0.0,0.0,-1.0,5.0
56291,CAR,NO,Thu,10,30,2014,9,D.Brees,NO,False,34,0,24,1,1,297,0,11.0,4.0,0.0,-1.0,14.0
56292,CIN,JAC,Sun,11,2,2014,9,A.Dalton,CIN,True,31,0,19,2,2,233,0,9.0,8.0,0.0,-2.0,15.0
56292,CIN,JAC,Sun,11,2,2014,9,B.Bortles,JAC,False,33,0,22,2,1,247,0,9.0,8.0,0.0,-1.0,16.0
56293,CLE,TB,Sun,11,2,2014,9,B.Hoyer,CLE,True,34,0,21,2,2,300,0,12.0,8.0,0.0,-2.0,18.0
56293,CLE,TB,Sun,11,2,2014,9,M.Glennon,TB,False,33,0,17,2,2,260,0,10.0,8.0,0.0,-2.0,16.0
56294,DAL,ARI,Sun,11,2,2014,9,B.Weeden,DAL,True,33,0,18,1,2,183,0,7.0,4.0,0.0,-2.0,9.0
56294,DAL,ARI,Sun,11,2,2014,9,C.Palmer,ARI,False,34,0,22,3,1,249,0,9.0,12.0,0.0,-1.0,20.0
56295,HOU,PHI,Sun,11,2,2014,9,R.Fitzpatrick,HOU,True,27,0,13,2,1,203,0,8.0,8.0,0.0,-1.0,15.0
56295,HOU,PHI,Sun,11,2,2014,9,M.Sanchez,PHI,False,22,0,15,2,2,202,0,8.0,8.0,0.0,-2.0,14.0
56295,HOU,PHI,Sun,11,2,2014,9,N.Foles,PHI,False,13,0,10,1,1,124,0,4.0,4.0,0.0,-1.0,7.0
56296,KC,NYJ,Sun,11,2,2014,9,A.Smith,KC,True,31,0,21,2,0,199,0,7.0,8.0,0.0,0.0,15.0
56296,KC,NYJ,Sun,11,2,2014,9,M.Vick,NYJ,False,28,0,21,1,0,196,0,7.0,4.0,0.0,0.0,11.0
56296,KC,NYJ,Sun,11,2,2014,9,M.Simms,NYJ,False,8,0,3,0,0,39,0,1.0,0.0,0.0,0.0,1.0
56297,MIA,SD,Sun,11,2,2014,9,M.Wallace,MIA,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56297,MIA,SD,Sun,11,2,2014,9,M.Moore,MIA,True,4,0,2,0,0,21,0,0.0,0.0,0.0,0.0,0.0
56297,MIA,SD,Sun,11,2,2014,9,R.Tannehill,MIA,True,34,0,24,3,0,288,0,11.0,12.0,0.0,0.0,23.0
56297,MIA,SD,Sun,11,2,2014,9,P.Rivers,SD,False,23,0,12,0,3,138,0,5.0,0.0,0.0,-3.0,2.0
56297,MIA,SD,Sun,11,2,2014,9,K.Clemens,SD,False,3,0,1,0,0,10,0,0.0,0.0,0.0,0.0,0.0
56298,MIN,WAS,Sun,11,2,2014,9,T.Bridgewater,MIN,True,42,0,26,1,0,268,0,10.0,4.0,0.0,0.0,14.0
56298,MIN,WAS,Sun,11,2,2014,9,R.Griffin,WAS,False,28,0,18,1,1,251,0,10.0,4.0,0.0,-1.0,13.0
56299,SF,STL,Sun,11,2,2014,9,C.Kaepernick,SF,True,33,0,22,1,0,237,0,9.0,4.0,0.0,0.0,13.0
56299,SF,STL,Sun,11,2,2014,9,A.Davis,STL,False,24,0,13,1,2,105,0,4.0,4.0,0.0,-2.0,6.0
56300,NE,DEN,Sun,11,2,2014,9,T.Brady,NE,True,53,0,33,4,1,333,0,13.0,16.0,0.0,-1.0,28.0
56300,NE,DEN,Sun,11,2,2014,9,P.Manning,DEN,False,57,0,34,2,2,438,0,17.0,8.0,0.0,-2.0,23.0
56301,SEA,OAK,Sun,11,2,2014,9,R.Wilson,SEA,True,35,0,17,0,0,179,0,7.0,0.0,0.0,0.0,7.0
56301,SEA,OAK,Sun,11,2,2014,9,D.Carr,OAK,False,41,0,24,2,2,194,0,7.0,8.0,0.0,-2.0,13.0
56302,PIT,BAL,Sun,11,2,2014,9,B.Roethlisberger,PIT,True,37,0,25,6,0,340,0,13.0,24.0,0.0,0.0,37.0
56302,PIT,BAL,Sun,11,2,2014,9,J.Flacco,BAL,False,45,0,30,2,1,303,0,12.0,8.0,0.0,-1.0,19.0
56303,NYG,IND,Mon,11,3,2014,9,E.Manning,NYG,True,52,0,27,2,0,359,0,14.0,8.0,0.0,0.0,22.0
56303,NYG,IND,Mon,11,3,2014,9,A.Luck,IND,False,46,0,25,4,0,354,0,14.0,16.0,0.0,0.0,30.0
56304,CIN,CLE,Thu,11,6,2014,10,J.Campbell,CIN,True,6,0,3,0,0,7,0,0.0,0.0,0.0,0.0,0.0
56304,CIN,CLE,Thu,11,6,2014,10,A.Dalton,CIN,True,33,0,10,0,3,86,0,3.0,0.0,0.0,-3.0,0.0
56304,CIN,CLE,Thu,11,6,2014,10,B.Hoyer,CLE,False,23,0,15,0,0,198,0,7.0,0.0,0.0,0.0,7.0
56305,BAL,TEN,Sun,11,9,2014,10,J.Flacco,BAL,True,27,0,16,1,0,169,0,6.0,4.0,0.0,0.0,10.0
56305,BAL,TEN,Sun,11,9,2014,10,Z.Mettenberger,TEN,False,27,0,16,1,1,179,0,7.0,4.0,0.0,-1.0,10.0
56306,BUF,KC,Sun,11,9,2014,10,K.Orton,BUF,True,48,0,29,1,0,259,0,10.0,4.0,0.0,0.0,14.0
56306,BUF,KC,Sun,11,9,2014,10,A.Smith,KC,False,29,0,17,0,0,177,0,7.0,0.0,0.0,0.0,7.0
56307,DET,MIA,Sun,11,9,2014,10,M.Stafford,DET,True,40,0,25,2,1,280,0,11.0,8.0,0.0,-1.0,18.0
56307,DET,MIA,Sun,11,9,2014,10,S.Martin,DET,True,2,0,2,0,0,27,0,1.0,0.0,0.0,0.0,1.0
56307,DET,MIA,Sun,11,9,2014,10,R.Tannehill,MIA,False,38,0,27,1,1,215,0,8.0,4.0,0.0,-1.0,11.0
56308,JAC,DAL,Sun,11,9,2014,10,B.Bortles,JAC,True,37,0,22,0,1,290,1,11.0,0.0,2.0,-1.0,12.0
56308,JAC,DAL,Sun,11,9,2014,10,T.Romo,DAL,False,27,0,20,3,0,246,0,9.0,12.0,0.0,0.0,21.0
56308,JAC,DAL,Sun,11,9,2014,10,B.Weeden,DAL,False,1,0,1,0,0,8,0,0.0,0.0,0.0,0.0,0.0
56309,NO,SF,Sun,11,9,2014,10,D.Brees,NO,True,47,0,28,3,2,292,0,11.0,12.0,0.0,-2.0,21.0
56309,NO,SF,Sun,11,9,2014,10,C.Kaepernick,SF,False,32,0,14,1,0,210,0,8.0,4.0,0.0,0.0,12.0
56310,NYJ,PIT,Sun,11,9,2014,10,M.Vick,NYJ,True,18,0,10,2,0,132,0,5.0,8.0,0.0,0.0,13.0
56310,NYJ,PIT,Sun,11,9,2014,10,B.Roethlisberger,PIT,False,43,0,30,1,2,343,0,13.0,4.0,0.0,-2.0,15.0
56311,TB,ATL,Sun,11,9,2014,10,J.McCown,TB,True,43,0,27,2,2,301,0,12.0,8.0,0.0,-2.0,18.0
56311,TB,ATL,Sun,11,9,2014,10,M.Ryan,ATL,False,31,0,20,1,0,219,1,8.0,4.0,2.0,0.0,14.0
56312,OAK,DEN,Sun,11,9,2014,10,D.Carr,OAK,True,47,0,30,2,2,192,0,7.0,8.0,0.0,-2.0,13.0
56312,OAK,DEN,Sun,11,9,2014,10,B.Osweiler,DEN,False,5,0,2,0,0,13,0,0.0,0.0,0.0,0.0,0.0
56312,OAK,DEN,Sun,11,9,2014,10,P.Manning,DEN,False,44,0,31,5,2,340,0,13.0,20.0,0.0,-2.0,31.0
56313,ARI,STL,Sun,11,9,2014,10,C.Palmer,ARI,True,36,0,25,0,1,241,0,9.0,0.0,0.0,-1.0,8.0
56313,ARI,STL,Sun,11,9,2014,10,D.Stanton,ARI,True,5,0,3,1,0,85,0,3.0,4.0,0.0,0.0,7.0
56313,ARI,STL,Sun,11,9,2014,10,A.Davis,STL,False,30,0,17,1,2,216,0,8.0,4.0,0.0,-2.0,10.0
56314,SEA,NYG,Sun,11,9,2014,10,R.Wilson,SEA,True,17,0,10,0,2,172,0,6.0,0.0,0.0,-2.0,4.0
56314,SEA,NYG,Sun,11,9,2014,10,E.Manning,NYG,False,44,0,29,1,1,283,0,11.0,4.0,0.0,-1.0,14.0
56315,GB,CHI,Sun,11,9,2014,10,A.Rodgers,GB,True,27,0,18,6,0,315,0,12.0,24.0,0.0,0.0,36.0
56315,GB,CHI,Sun,11,9,2014,10,M.Flynn,GB,True,5,0,1,0,0,4,0,0.0,0.0,0.0,0.0,0.0
56315,GB,CHI,Sun,11,9,2014,10,J.Cutler,CHI,False,37,0,22,1,2,272,0,10.0,4.0,0.0,-2.0,12.0
56315,GB,CHI,Sun,11,9,2014,10,J.Clausen,CHI,False,3,0,1,0,0,11,0,0.0,0.0,0.0,0.0,0.0
56316,PHI,CAR,Mon,11,10,2014,10,M.Barkley,PHI,True,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
56316,PHI,CAR,Mon,11,10,2014,10,M.Sanchez,PHI,True,37,0,20,2,0,332,0,13.0,8.0,0.0,0.0,21.0
56316,PHI,CAR,Mon,11,10,2014,10,C.Newton,CAR,False,40,0,25,2,3,306,0,12.0,8.0,0.0,-3.0,17.0
56317,MIA,BUF,Thu,11,13,2014,11,R.Tannehill,MIA,True,34,0,26,2,0,240,0,9.0,8.0,0.0,0.0,17.0
56317,MIA,BUF,Thu,11,13,2014,11,K.Orton,BUF,False,39,0,22,0,0,193,0,7.0,0.0,0.0,0.0,7.0
56318,CAR,ATL,Sun,11,16,2014,11,C.Newton,CAR,True,37,0,23,2,2,292,0,11.0,8.0,0.0,-2.0,17.0
56318,CAR,ATL,Sun,11,16,2014,11,M.Ryan,ATL,False,45,0,31,1,0,268,0,10.0,4.0,0.0,0.0,14.0
56319,CHI,MIN,Sun,11,16,2014,11,J.Cutler,CHI,True,43,0,31,3,2,330,0,13.0,12.0,0.0,-2.0,23.0
56319,CHI,MIN,Sun,11,16,2014,11,T.Bridgewater,MIN,False,28,0,18,1,1,158,0,6.0,4.0,0.0,-1.0,9.0
56320,CLE,HOU,Sun,11,16,2014,11,B.Hoyer,CLE,True,50,0,20,1,1,330,0,13.0,4.0,0.0,-1.0,16.0
56320,CLE,HOU,Sun,11,16,2014,11,R.Mallett,HOU,False,30,0,20,2,1,211,0,8.0,8.0,0.0,-1.0,15.0
56321,GB,PHI,Sun,11,16,2014,11,A.Rodgers,GB,True,36,0,22,3,0,341,0,13.0,12.0,0.0,0.0,25.0
56321,GB,PHI,Sun,11,16,2014,11,M.Flynn,GB,True,2,0,2,0,0,26,0,1.0,0.0,0.0,0.0,1.0
56321,GB,PHI,Sun,11,16,2014,11,M.Sanchez,PHI,False,44,0,26,2,2,346,0,13.0,8.0,0.0,-2.0,19.0
56322,KC,SEA,Sun,11,16,2014,11,A.Smith,KC,True,16,0,11,0,0,108,0,4.0,0.0,0.0,0.0,4.0
56322,KC,SEA,Sun,11,16,2014,11,R.Wilson,SEA,False,32,0,20,2,0,178,0,7.0,8.0,0.0,0.0,15.0
56323,NO,CIN,Sun,11,16,2014,11,D.Brees,NO,True,41,0,33,1,0,255,0,10.0,4.0,0.0,0.0,14.0
56323,NO,CIN,Sun,11,16,2014,11,A.Dalton,CIN,False,22,0,16,3,0,220,0,8.0,12.0,0.0,0.0,20.0
